produk_id,sku,nama_produk,kategori,harga,stok,supplier,aktif
1657,SKU01657,Produk Simulasi 1657,Rumah Tangga,232009,169,Sinar Distribusi,Y
1658,SKU01658,Produk Simulasi 1658,Fashion,232146,186,Mitra Dagang,Y
1659,SKU01659,Produk Simulasi 1659,ATK,232283,203,Global Retail,Y
1660,SKU01660,Produk Simulasi 1660,Makanan,232420,220,Nusantara Supply,Y
1661,SKU01661,Produk Simulasi 1661,Minuman,232557,237,Cipta Grosir,Y
1662,SKU01662,Produk Simulasi 1662,Kesehatan,232694,254,Sinar Distribusi,Y
1663,SKU01663,Produk Simulasi 1663,Hobi,232831,271,Mitra Dagang,Y
1664,SKU01664,Produk Simulasi 1664,Elektronik,232968,288,Global Retail,N
1665,SKU01665,Produk Simulasi 1665,Rumah Tangga,233105,305,Nusantara Supply,Y
1666,SKU01666,Produk Simulasi 1666,Fashion,233242,322,Cipta Grosir,Y
1667,SKU01667,Produk Simulasi 1667,ATK,233379,339,Sinar Distribusi,Y
1668,SKU01668,Produk Simulasi 1668,Makanan,233516,356,Mitra Dagang,Y
1669,SKU01669,Produk Simulasi 1669,Minuman,233653,373,Global Retail,Y
1670,SKU01670,Produk Simulasi 1670,Kesehatan,233790,390,Nusantara Supply,Y
1671,SKU01671,Produk Simulasi 1671,Hobi,233927,407,Cipta Grosir,Y
1672,SKU01672,Produk Simulasi 1672,Elektronik,234064,424,Sinar Distribusi,Y
1673,SKU01673,Produk Simulasi 1673,Rumah Tangga,234201,441,Mitra Dagang,Y
1674,SKU01674,Produk Simulasi 1674,Fashion,234338,458,Global Retail,Y
1675,SKU01675,Produk Simulasi 1675,ATK,234475,475,Nusantara Supply,Y
1676,SKU01676,Produk Simulasi 1676,Makanan,234612,492,Cipta Grosir,Y
1677,SKU01677,Produk Simulasi 1677,Minuman,234749,9,Sinar Distribusi,N
1678,SKU01678,Produk Simulasi 1678,Kesehatan,234886,26,Mitra Dagang,Y
1679,SKU01679,Produk Simulasi 1679,Hobi,235023,43,Global Retail,Y
1680,SKU01680,Produk Simulasi 1680,Elektronik,235160,60,Nusantara Supply,Y
1681,SKU01681,Produk Simulasi 1681,Rumah Tangga,235297,77,Cipta Grosir,Y
1682,SKU01682,Produk Simulasi 1682,Fashion,235434,94,Sinar Distribusi,Y
1683,SKU01683,Produk Simulasi 1683,ATK,235571,111,Mitra Dagang,Y
1684,SKU01684,Produk Simulasi 1684,Makanan,235708,128,Global Retail,Y
1685,SKU01685,Produk Simulasi 1685,Minuman,235845,145,Nusantara Supply,Y
1686,SKU01686,Produk Simulasi 1686,Kesehatan,235982,162,Cipta Grosir,Y
1687,SKU01687,Produk Simulasi 1687,Hobi,236119,179,Sinar Distribusi,Y
1688,SKU01688,Produk Simulasi 1688,Elektronik,236256,196,Mitra Dagang,Y
1689,SKU01689,Produk Simulasi 1689,Rumah Tangga,236393,213,Global Retail,Y
1690,SKU01690,Produk Simulasi 1690,Fashion,236530,230,Nusantara Supply,N
1691,SKU01691,Produk Simulasi 1691,ATK,236667,247,Cipta Grosir,Y
1692,SKU01692,Produk Simulasi 1692,Makanan,236804,264,Sinar Distribusi,Y
1693,SKU01693,Produk Simulasi 1693,Minuman,236941,281,Mitra Dagang,Y
1694,SKU01694,Produk Simulasi 1694,Kesehatan,237078,298,Global Retail,Y
1695,SKU01695,Produk Simulasi 1695,Hobi,237215,315,Nusantara Supply,Y
1696,SKU01696,Produk Simulasi 1696,Elektronik,237352,332,Cipta Grosir,Y
1697,SKU01697,Produk Simulasi 1697,Rumah Tangga,237489,349,Sinar Distribusi,Y
1698,SKU01698,Produk Simulasi 1698,Fashion,237626,366,Mitra Dagang,Y
1699,SKU01699,Produk Simulasi 1699,ATK,237763,383,Global Retail,Y
1700,SKU01700,Produk Simulasi 1700,Makanan,237900,400,Nusantara Supply,Y
1701,SKU01701,Produk Simulasi 1701,Minuman,238037,417,Cipta Grosir,Y
1702,SKU01702,Produk Simulasi 1702,Kesehatan,238174,434,Sinar Distribusi,Y
1703,SKU01703,Produk Simulasi 1703,Hobi,238311,451,Mitra Dagang,N
1704,SKU01704,Produk Simulasi 1704,Elektronik,238448,468,Global Retail,Y
1705,SKU01705,Produk Simulasi 1705,Rumah Tangga,238585,485,Nusantara Supply,Y
1706,SKU01706,Produk Simulasi 1706,Fashion,238722,2,Cipta Grosir,Y
1707,SKU01707,Produk Simulasi 1707,ATK,238859,19,Sinar Distribusi,Y
1708,SKU01708,Produk Simulasi 1708,Makanan,238996,36,Mitra Dagang,Y
1709,SKU01709,Produk Simulasi 1709,Minuman,239133,53,Global Retail,Y
1710,SKU01710,Produk Simulasi 1710,Kesehatan,239270,70,Nusantara Supply,Y
1711,SKU01711,Produk Simulasi 1711,Hobi,239407,87,Cipta Grosir,Y
1712,SKU01712,Produk Simulasi 1712,Elektronik,239544,104,Sinar Distribusi,Y
1713,SKU01713,Produk Simulasi 1713,Rumah Tangga,239681,121,Mitra Dagang,Y
1714,SKU01714,Produk Simulasi 1714,Fashion,239818,138,Global Retail,Y
1715,SKU01715,Produk Simulasi 1715,ATK,239955,155,Nusantara Supply,Y
1716,SKU01716,Produk Simulasi 1716,Makanan,240092,172,Cipta Grosir,N
1717,SKU01717,Produk Simulasi 1717,Minuman,240229,189,Sinar Distribusi,Y
1718,SKU01718,Produk Simulasi 1718,Kesehatan,240366,206,Mitra Dagang,Y
1719,SKU01719,Produk Simulasi 1719,Hobi,240503,223,Global Retail,Y
1720,SKU01720,Produk Simulasi 1720,Elektronik,240640,240,Nusantara Supply,Y
1721,SKU01721,Produk Simulasi 1721,Rumah Tangga,240777,257,Cipta Grosir,Y
1722,SKU01722,Produk Simulasi 1722,Fashion,240914,274,Sinar Distribusi,Y
1723,SKU01723,Produk Simulasi 1723,ATK,241051,291,Mitra Dagang,Y
1724,SKU01724,Produk Simulasi 1724,Makanan,241188,308,Global Retail,Y
1725,SKU01725,Produk Simulasi 1725,Minuman,241325,325,Nusantara Supply,Y
1726,SKU01726,Produk Simulasi 1726,Kesehatan,241462,342,Cipta Grosir,Y
1727,SKU01727,Produk Simulasi 1727,Hobi,241599,359,Sinar Distribusi,Y
1728,SKU01728,Produk Simulasi 1728,Elektronik,241736,376,Mitra Dagang,Y
1729,SKU01729,Produk Simulasi 1729,Rumah Tangga,241873,393,Global Retail,N
1730,SKU01730,Produk Simulasi 1730,Fashion,242010,410,Nusantara Supply,Y
1731,SKU01731,Produk Simulasi 1731,ATK,242147,427,Cipta Grosir,Y
1732,SKU01732,Produk Simulasi 1732,Makanan,242284,444,Sinar Distribusi,Y
1733,SKU01733,Produk Simulasi 1733,Minuman,242421,461,Mitra Dagang,Y
1734,SKU01734,Produk Simulasi 1734,Kesehatan,242558,478,Global Retail,Y
1735,SKU01735,Produk Simulasi 1735,Hobi,242695,495,Nusantara Supply,Y
1736,SKU01736,Produk Simulasi 1736,Elektronik,242832,12,Cipta Grosir,Y
1737,SKU01737,Produk Simulasi 1737,Rumah Tangga,242969,29,Sinar Distribusi,Y
1738,SKU01738,Produk Simulasi 1738,Fashion,243106,46,Mitra Dagang,Y
1739,SKU01739,Produk Simulasi 1739,ATK,243243,63,Global Retail,Y
1740,SKU01740,Produk Simulasi 1740,Makanan,243380,80,Nusantara Supply,Y
1741,SKU01741,Produk Simulasi 1741,Minuman,243517,97,Cipta Grosir,Y
1742,SKU01742,Produk Simulasi 1742,Kesehatan,243654,114,Sinar Distribusi,N
1743,SKU01743,Produk Simulasi 1743,Hobi,243791,131,Mitra Dagang,Y
1744,SKU01744,Produk Simulasi 1744,Elektronik,243928,148,Global Retail,Y
1745,SKU01745,Produk Simulasi 1745,Rumah Tangga,244065,165,Nusantara Supply,Y
1746,SKU01746,Produk Simulasi 1746,Fashion,244202,182,Cipta Grosir,Y
1747,SKU01747,Produk Simulasi 1747,ATK,244339,199,Sinar Distribusi,Y
1748,SKU01748,Produk Simulasi 1748,Makanan,244476,216,Mitra Dagang,Y
1749,SKU01749,Produk Simulasi 1749,Minuman,244613,233,Global Retail,Y
1750,SKU01750,Produk Simulasi 1750,Kesehatan,244750,250,Nusantara Supply,Y
1751,SKU01751,Produk Simulasi 1751,Hobi,244887,267,Cipta Grosir,Y
1752,SKU01752,Produk Simulasi 1752,Elektronik,245024,284,Sinar Distribusi,Y
1753,SKU01753,Produk Simulasi 1753,Rumah Tangga,245161,301,Mitra Dagang,Y
1754,SKU01754,Produk Simulasi 1754,Fashion,245298,318,Global Retail,Y
1755,SKU01755,Produk Simulasi 1755,ATK,245435,335,Nusantara Supply,N
1756,SKU01756,Produk Simulasi 1756,Makanan,245572,352,Cipta Grosir,Y
1757,SKU01757,Produk Simulasi 1757,Minuman,245709,369,Sinar Distribusi,Y
1758,SKU01758,Produk Simulasi 1758,Kesehatan,245846,386,Mitra Dagang,Y
1759,SKU01759,Produk Simulasi 1759,Hobi,245983,403,Global Retail,Y
1760,SKU01760,Produk Simulasi 1760,Elektronik,246120,420,Nusantara Supply,Y
1761,SKU01761,Produk Simulasi 1761,Rumah Tangga,246257,437,Cipta Grosir,Y
1762,SKU01762,Produk Simulasi 1762,Fashion,246394,454,Sinar Distribusi,Y
1763,SKU01763,Produk Simulasi 1763,ATK,246531,471,Mitra Dagang,Y
1764,SKU01764,Produk Simulasi 1764,Makanan,246668,488,Global Retail,Y
1765,SKU01765,Produk Simulasi 1765,Minuman,246805,5,Nusantara Supply,Y
1766,SKU01766,Produk Simulasi 1766,Kesehatan,246942,22,Cipta Grosir,Y
1767,SKU01767,Produk Simulasi 1767,Hobi,247079,39,Sinar Distribusi,Y
1768,SKU01768,Produk Simulasi 1768,Elektronik,247216,56,Mitra Dagang,N
1769,SKU01769,Produk Simulasi 1769,Rumah Tangga,247353,73,Global Retail,Y
1770,SKU01770,Produk Simulasi 1770,Fashion,247490,90,Nusantara Supply,Y
1771,SKU01771,Produk Simulasi 1771,ATK,247627,107,Cipta Grosir,Y
1772,SKU01772,Produk Simulasi 1772,Makanan,247764,124,Sinar Distribusi,Y
1773,SKU01773,Produk Simulasi 1773,Minuman,247901,141,Mitra Dagang,Y
1774,SKU01774,Produk Simulasi 1774,Kesehatan,248038,158,Global Retail,Y
1775,SKU01775,Produk Simulasi 1775,Hobi,248175,175,Nusantara Supply,Y
1776,SKU01776,Produk Simulasi 1776,Elektronik,248312,192,Cipta Grosir,Y
1777,SKU01777,Produk Simulasi 1777,Rumah Tangga,248449,209,Sinar Distribusi,Y
1778,SKU01778,Produk Simulasi 1778,Fashion,248586,226,Mitra Dagang,Y
1779,SKU01779,Produk Simulasi 1779,ATK,248723,243,Global Retail,Y
1780,SKU01780,Produk Simulasi 1780,Makanan,248860,260,Nusantara Supply,Y
1781,SKU01781,Produk Simulasi 1781,Minuman,248997,277,Cipta Grosir,N
1782,SKU01782,Produk Simulasi 1782,Kesehatan,249134,294,Sinar Distribusi,Y
1783,SKU01783,Produk Simulasi 1783,Hobi,249271,311,Mitra Dagang,Y
1784,SKU01784,Produk Simulasi 1784,Elektronik,249408,328,Global Retail,Y
1785,SKU01785,Produk Simulasi 1785,Rumah Tangga,249545,345,Nusantara Supply,Y
1786,SKU01786,Produk Simulasi 1786,Fashion,249682,362,Cipta Grosir,Y
1787,SKU01787,Produk Simulasi 1787,ATK,249819,379,Sinar Distribusi,Y
1788,SKU01788,Produk Simulasi 1788,Makanan,249956,396,Mitra Dagang,Y
1789,SKU01789,Produk Simulasi 1789,Minuman,250093,413,Global Retail,Y
1790,SKU01790,Produk Simulasi 1790,Kesehatan,250230,430,Nusantara Supply,Y
1791,SKU01791,Produk Simulasi 1791,Hobi,250367,447,Cipta Grosir,Y
1792,SKU01792,Produk Simulasi 1792,Elektronik,250504,464,Sinar Distribusi,Y
1793,SKU01793,Produk Simulasi 1793,Rumah Tangga,250641,481,Mitra Dagang,Y
1794,SKU01794,Produk Simulasi 1794,Fashion,250778,498,Global Retail,N
1795,SKU01795,Produk Simulasi 1795,ATK,250915,15,Nusantara Supply,Y
1796,SKU01796,Produk Simulasi 1796,Makanan,251052,32,Cipta Grosir,Y
1797,SKU01797,Produk Simulasi 1797,Minuman,251189,49,Sinar Distribusi,Y
1798,SKU01798,Produk Simulasi 1798,Kesehatan,251326,66,Mitra Dagang,Y
1799,SKU01799,Produk Simulasi 1799,Hobi,251463,83,Global Retail,Y
1800,SKU01800,Produk Simulasi 1800,Elektronik,251600,100,Nusantara Supply,Y
1801,SKU01801,Produk Simulasi 1801,Rumah Tangga,251737,117,Cipta Grosir,Y
1802,SKU01802,Produk Simulasi 1802,Fashion,251874,134,Sinar Distribusi,Y
1803,SKU01803,Produk Simulasi 1803,ATK,252011,151,Mitra Dagang,Y
1804,SKU01804,Produk Simulasi 1804,Makanan,252148,168,Global Retail,Y
1805,SKU01805,Produk Simulasi 1805,Minuman,252285,185,Nusantara Supply,Y
1806,SKU01806,Produk Simulasi 1806,Kesehatan,252422,202,Cipta Grosir,Y
1807,SKU01807,Produk Simulasi 1807,Hobi,252559,219,Sinar Distribusi,N
1808,SKU01808,Produk Simulasi 1808,Elektronik,252696,236,Mitra Dagang,Y
1809,SKU01809,Produk Simulasi 1809,Rumah Tangga,252833,253,Global Retail,Y
1810,SKU01810,Produk Simulasi 1810,Fashion,252970,270,Nusantara Supply,Y
1811,SKU01811,Produk Simulasi 1811,ATK,253107,287,Cipta Grosir,Y
1812,SKU01812,Produk Simulasi 1812,Makanan,253244,304,Sinar Distribusi,Y
1813,SKU01813,Produk Simulasi 1813,Minuman,253381,321,Mitra Dagang,Y
1814,SKU01814,Produk Simulasi 1814,Kesehatan,253518,338,Global Retail,Y
1815,SKU01815,Produk Simulasi 1815,Hobi,253655,355,Nusantara Supply,Y
1816,SKU01816,Produk Simulasi 1816,Elektronik,253792,372,Cipta Grosir,Y
1817,SKU01817,Produk Simulasi 1817,Rumah Tangga,253929,389,Sinar Distribusi,Y
1818,SKU01818,Produk Simulasi 1818,Fashion,254066,406,Mitra Dagang,Y
1819,SKU01819,Produk Simulasi 1819,ATK,254203,423,Global Retail,Y
1820,SKU01820,Produk Simulasi 1820,Makanan,254340,440,Nusantara Supply,N
1821,SKU01821,Produk Simulasi 1821,Minuman,254477,457,Cipta Grosir,Y
1822,SKU01822,Produk Simulasi 1822,Kesehatan,254614,474,Sinar Distribusi,Y
1823,SKU01823,Produk Simulasi 1823,Hobi,254751,491,Mitra Dagang,Y
1824,SKU01824,Produk Simulasi 1824,Elektronik,254888,8,Global Retail,Y
1825,SKU01825,Produk Simulasi 1825,Rumah Tangga,255025,25,Nusantara Supply,Y
1826,SKU01826,Produk Simulasi 1826,Fashion,255162,42,Cipta Grosir,Y
1827,SKU01827,Produk Simulasi 1827,ATK,255299,59,Sinar Distribusi,Y
1828,SKU01828,Produk Simulasi 1828,Makanan,255436,76,Mitra Dagang,Y
1829,SKU01829,Produk Simulasi 1829,Minuman,255573,93,Global Retail,Y
1830,SKU01830,Produk Simulasi 1830,Kesehatan,255710,110,Nusantara Supply,Y
1831,SKU01831,Produk Simulasi 1831,Hobi,255847,127,Cipta Grosir,Y
1832,SKU01832,Produk Simulasi 1832,Elektronik,255984,144,Sinar Distribusi,Y
1833,SKU01833,Produk Simulasi 1833,Rumah Tangga,256121,161,Mitra Dagang,N
1834,SKU01834,Produk Simulasi 1834,Fashion,256258,178,Global Retail,Y
1835,SKU01835,Produk Simulasi 1835,ATK,256395,195,Nusantara Supply,Y
1836,SKU01836,Produk Simulasi 1836,Makanan,256532,212,Cipta Grosir,Y
1837,SKU01837,Produk Simulasi 1837,Minuman,256669,229,Sinar Distribusi,Y
1838,SKU01838,Produk Simulasi 1838,Kesehatan,256806,246,Mitra Dagang,Y
1839,SKU01839,Produk Simulasi 1839,Hobi,256943,263,Global Retail,Y
1840,SKU01840,Produk Simulasi 1840,Elektronik,257080,280,Nusantara Supply,Y
1841,SKU01841,Produk Simulasi 1841,Rumah Tangga,257217,297,Cipta Grosir,Y
1842,SKU01842,Produk Simulasi 1842,Fashion,257354,314,Sinar Distribusi,Y
1843,SKU01843,Produk Simulasi 1843,ATK,257491,331,Mitra Dagang,Y
1844,SKU01844,Produk Simulasi 1844,Makanan,257628,348,Global Retail,Y
1845,SKU01845,Produk Simulasi 1845,Minuman,257765,365,Nusantara Supply,Y
1846,SKU01846,Produk Simulasi 1846,Kesehatan,257902,382,Cipta Grosir,N
1847,SKU01847,Produk Simulasi 1847,Hobi,258039,399,Sinar Distribusi,Y
1848,SKU01848,Produk Simulasi 1848,Elektronik,258176,416,Mitra Dagang,Y
1849,SKU01849,Produk Simulasi 1849,Rumah Tangga,258313,433,Global Retail,Y
1850,SKU01850,Produk Simulasi 1850,Fashion,258450,450,Nusantara Supply,Y
1851,SKU01851,Produk Simulasi 1851,ATK,258587,467,Cipta Grosir,Y
1852,SKU01852,Produk Simulasi 1852,Makanan,258724,484,Sinar Distribusi,Y
1853,SKU01853,Produk Simulasi 1853,Minuman,258861,1,Mitra Dagang,Y
1854,SKU01854,Produk Simulasi 1854,Kesehatan,258998,18,Global Retail,Y
1855,SKU01855,Produk Simulasi 1855,Hobi,259135,35,Nusantara Supply,Y
1856,SKU01856,Produk Simulasi 1856,Elektronik,259272,52,Cipta Grosir,Y
1857,SKU01857,Produk Simulasi 1857,Rumah Tangga,259409,69,Sinar Distribusi,Y
1858,SKU01858,Produk Simulasi 1858,Fashion,259546,86,Mitra Dagang,Y
1859,SKU01859,Produk Simulasi 1859,ATK,259683,103,Global Retail,N
1860,SKU01860,Produk Simulasi 1860,Makanan,259820,120,Nusantara Supply,Y
1861,SKU01861,Produk Simulasi 1861,Minuman,259957,137,Cipta Grosir,Y
1862,SKU01862,Produk Simulasi 1862,Kesehatan,260094,154,Sinar Distribusi,Y
1863,SKU01863,Produk Simulasi 1863,Hobi,260231,171,Mitra Dagang,Y
1864,SKU01864,Produk Simulasi 1864,Elektronik,260368,188,Global Retail,Y
1865,SKU01865,Produk Simulasi 1865,Rumah Tangga,260505,205,Nusantara Supply,Y
1866,SKU01866,Produk Simulasi 1866,Fashion,260642,222,Cipta Grosir,Y
1867,SKU01867,Produk Simulasi 1867,ATK,260779,239,Sinar Distribusi,Y
1868,SKU01868,Produk Simulasi 1868,Makanan,260916,256,Mitra Dagang,Y
1869,SKU01869,Produk Simulasi 1869,Minuman,261053,273,Global Retail,Y
1870,SKU01870,Produk Simulasi 1870,Kesehatan,261190,290,Nusantara Supply,Y
1871,SKU01871,Produk Simulasi 1871,Hobi,261327,307,Cipta Grosir,Y
1872,SKU01872,Produk Simulasi 1872,Elektronik,261464,324,Sinar Distribusi,N
1873,SKU01873,Produk Simulasi 1873,Rumah Tangga,261601,341,Mitra Dagang,Y
1874,SKU01874,Produk Simulasi 1874,Fashion,261738,358,Global Retail,Y
1875,SKU01875,Produk Simulasi 1875,ATK,261875,375,Nusantara Supply,Y
1876,SKU01876,Produk Simulasi 1876,Makanan,262012,392,Cipta Grosir,Y
1877,SKU01877,Produk Simulasi 1877,Minuman,262149,409,Sinar Distribusi,Y
1878,SKU01878,Produk Simulasi 1878,Kesehatan,262286,426,Mitra Dagang,Y
1879,SKU01879,Produk Simulasi 1879,Hobi,262423,443,Global Retail,Y
1880,SKU01880,Produk Simulasi 1880,Elektronik,262560,460,Nusantara Supply,Y
1881,SKU01881,Produk Simulasi 1881,Rumah Tangga,262697,477,Cipta Grosir,Y
1882,SKU01882,Produk Simulasi 1882,Fashion,262834,494,Sinar Distribusi,Y
1883,SKU01883,Produk Simulasi 1883,ATK,262971,11,Mitra Dagang,Y
1884,SKU01884,Produk Simulasi 1884,Makanan,263108,28,Global Retail,Y
1885,SKU01885,Produk Simulasi 1885,Minuman,263245,45,Nusantara Supply,N
1886,SKU01886,Produk Simulasi 1886,Kesehatan,263382,62,Cipta Grosir,Y
1887,SKU01887,Produk Simulasi 1887,Hobi,263519,79,Sinar Distribusi,Y
1888,SKU01888,Produk Simulasi 1888,Elektronik,263656,96,Mitra Dagang,Y
1889,SKU01889,Produk Simulasi 1889,Rumah Tangga,263793,113,Global Retail,Y
1890,SKU01890,Produk Simulasi 1890,Fashion,263930,130,Nusantara Supply,Y
1891,SKU01891,Produk Simulasi 1891,ATK,264067,147,Cipta Grosir,Y
1892,SKU01892,Produk Simulasi 1892,Makanan,264204,164,Sinar Distribusi,Y
1893,SKU01893,Produk Simulasi 1893,Minuman,264341,181,Mitra Dagang,Y
1894,SKU01894,Produk Simulasi 1894,Kesehatan,264478,198,Global Retail,Y
1895,SKU01895,Produk Simulasi 1895,Hobi,264615,215,Nusantara Supply,Y
1896,SKU01896,Produk Simulasi 1896,Elektronik,264752,232,Cipta Grosir,Y
1897,SKU01897,Produk Simulasi 1897,Rumah Tangga,264889,249,Sinar Distribusi,Y
1898,SKU01898,Produk Simulasi 1898,Fashion,265026,266,Mitra Dagang,N
1899,SKU01899,Produk Simulasi 1899,ATK,265163,283,Global Retail,Y
1900,SKU01900,Produk Simulasi 1900,Makanan,265300,300,Nusantara Supply,Y
1901,SKU01901,Produk Simulasi 1901,Minuman,265437,317,Cipta Grosir,Y
1902,SKU01902,Produk Simulasi 1902,Kesehatan,265574,334,Sinar Distribusi,Y
1903,SKU01903,Produk Simulasi 1903,Hobi,265711,351,Mitra Dagang,Y
1904,SKU01904,Produk Simulasi 1904,Elektronik,265848,368,Global Retail,Y
1905,SKU01905,Produk Simulasi 1905,Rumah Tangga,265985,385,Nusantara Supply,Y
1906,SKU01906,Produk Simulasi 1906,Fashion,266122,402,Cipta Grosir,Y
1907,SKU01907,Produk Simulasi 1907,ATK,266259,419,Sinar Distribusi,Y
1908,SKU01908,Produk Simulasi 1908,Makanan,266396,436,Mitra Dagang,Y
1909,SKU01909,Produk Simulasi 1909,Minuman,266533,453,Global Retail,Y
1910,SKU01910,Produk Simulasi 1910,Kesehatan,266670,470,Nusantara Supply,Y
1911,SKU01911,Produk Simulasi 1911,Hobi,266807,487,Cipta Grosir,N
1912,SKU01912,Produk Simulasi 1912,Elektronik,266944,4,Sinar Distribusi,Y
1913,SKU01913,Produk Simulasi 1913,Rumah Tangga,267081,21,Mitra Dagang,Y
1914,SKU01914,Produk Simulasi 1914,Fashion,267218,38,Global Retail,Y
1915,SKU01915,Produk Simulasi 1915,ATK,267355,55,Nusantara Supply,Y
1916,SKU01916,Produk Simulasi 1916,Makanan,267492,72,Cipta Grosir,Y
1917,SKU01917,Produk Simulasi 1917,Minuman,267629,89,Sinar Distribusi,Y
1918,SKU01918,Produk Simulasi 1918,Kesehatan,267766,106,Mitra Dagang,Y
1919,SKU01919,Produk Simulasi 1919,Hobi,267903,123,Global Retail,Y
1920,SKU01920,Produk Simulasi 1920,Elektronik,268040,140,Nusantara Supply,Y
1921,SKU01921,Produk Simulasi 1921,Rumah Tangga,268177,157,Cipta Grosir,Y
1922,SKU01922,Produk Simulasi 1922,Fashion,268314,174,Sinar Distribusi,Y
1923,SKU01923,Produk Simulasi 1923,ATK,268451,191,Mitra Dagang,Y
1924,SKU01924,Produk Simulasi 1924,Makanan,268588,208,Global Retail,N
1925,SKU01925,Produk Simulasi 1925,Minuman,268725,225,Nusantara Supply,Y
1926,SKU01926,Produk Simulasi 1926,Kesehatan,268862,242,Cipta Grosir,Y
1927,SKU01927,Produk Simulasi 1927,Hobi,268999,259,Sinar Distribusi,Y
1928,SKU01928,Produk Simulasi 1928,Elektronik,269136,276,Mitra Dagang,Y
1929,SKU01929,Produk Simulasi 1929,Rumah Tangga,269273,293,Global Retail,Y
1930,SKU01930,Produk Simulasi 1930,Fashion,269410,310,Nusantara Supply,Y
1931,SKU01931,Produk Simulasi 1931,ATK,269547,327,Cipta Grosir,Y
1932,SKU01932,Produk Simulasi 1932,Makanan,269684,344,Sinar Distribusi,Y
1933,SKU01933,Produk Simulasi 1933,Minuman,269821,361,Mitra Dagang,Y
1934,SKU01934,Produk Simulasi 1934,Kesehatan,269958,378,Global Retail,Y
1935,SKU01935,Produk Simulasi 1935,Hobi,270095,395,Nusantara Supply,Y
1936,SKU01936,Produk Simulasi 1936,Elektronik,270232,412,Cipta Grosir,Y
1937,SKU01937,Produk Simulasi 1937,Rumah Tangga,270369,429,Sinar Distribusi,N
1938,SKU01938,Produk Simulasi 1938,Fashion,270506,446,Mitra Dagang,Y
1939,SKU01939,Produk Simulasi 1939,ATK,270643,463,Global Retail,Y
1940,SKU01940,Produk Simulasi 1940,Makanan,270780,480,Nusantara Supply,Y
1941,SKU01941,Produk Simulasi 1941,Minuman,270917,497,Cipta Grosir,Y
1942,SKU01942,Produk Simulasi 1942,Kesehatan,271054,14,Sinar Distribusi,Y
1943,SKU01943,Produk Simulasi 1943,Hobi,271191,31,Mitra Dagang,Y
1944,SKU01944,Produk Simulasi 1944,Elektronik,271328,48,Global Retail,Y
1945,SKU01945,Produk Simulasi 1945,Rumah Tangga,271465,65,Nusantara Supply,Y
1946,SKU01946,Produk Simulasi 1946,Fashion,271602,82,Cipta Grosir,Y
1947,SKU01947,Produk Simulasi 1947,ATK,271739,99,Sinar Distribusi,Y
1948,SKU01948,Produk Simulasi 1948,Makanan,271876,116,Mitra Dagang,Y
1949,SKU01949,Produk Simulasi 1949,Minuman,272013,133,Global Retail,Y
1950,SKU01950,Produk Simulasi 1950,Kesehatan,272150,150,Nusantara Supply,N
1951,SKU01951,Produk Simulasi 1951,Hobi,272287,167,Cipta Grosir,Y
1952,SKU01952,Produk Simulasi 1952,Elektronik,272424,184,Sinar Distribusi,Y
1953,SKU01953,Produk Simulasi 1953,Rumah Tangga,272561,201,Mitra Dagang,Y
1954,SKU01954,Produk Simulasi 1954,Fashion,272698,218,Global Retail,Y
1955,SKU01955,Produk Simulasi 1955,ATK,272835,235,Nusantara Supply,Y
1956,SKU01956,Produk Simulasi 1956,Makanan,272972,252,Cipta Grosir,Y
1957,SKU01957,Produk Simulasi 1957,Minuman,273109,269,Sinar Distribusi,Y
1958,SKU01958,Produk Simulasi 1958,Kesehatan,273246,286,Mitra Dagang,Y
1959,SKU01959,Produk Simulasi 1959,Hobi,273383,303,Global Retail,Y
1960,SKU01960,Produk Simulasi 1960,Elektronik,273520,320,Nusantara Supply,Y
1961,SKU01961,Produk Simulasi 1961,Rumah Tangga,273657,337,Cipta Grosir,Y
1962,SKU01962,Produk Simulasi 1962,Fashion,273794,354,Sinar Distribusi,Y
1963,SKU01963,Produk Simulasi 1963,ATK,273931,371,Mitra Dagang,N
1964,SKU01964,Produk Simulasi 1964,Makanan,274068,388,Global Retail,Y
1965,SKU01965,Produk Simulasi 1965,Minuman,274205,405,Nusantara Supply,Y
1966,SKU01966,Produk Simulasi 1966,Kesehatan,274342,422,Cipta Grosir,Y
1967,SKU01967,Produk Simulasi 1967,Hobi,274479,439,Sinar Distribusi,Y
1968,SKU01968,Produk Simulasi 1968,Elektronik,274616,456,Mitra Dagang,Y
1969,SKU01969,Produk Simulasi 1969,Rumah Tangga,274753,473,Global Retail,Y
1970,SKU01970,Produk Simulasi 1970,Fashion,274890,490,Nusantara Supply,Y
1971,SKU01971,Produk Simulasi 1971,ATK,275027,7,Cipta Grosir,Y
1972,SKU01972,Produk Simulasi 1972,Makanan,275164,24,Sinar Distribusi,Y
1973,SKU01973,Produk Simulasi 1973,Minuman,275301,41,Mitra Dagang,Y
1974,SKU01974,Produk Simulasi 1974,Kesehatan,275438,58,Global Retail,Y
1975,SKU01975,Produk Simulasi 1975,Hobi,275575,75,Nusantara Supply,Y
1976,SKU01976,Produk Simulasi 1976,Elektronik,275712,92,Cipta Grosir,N
1977,SKU01977,Produk Simulasi 1977,Rumah Tangga,275849,109,Sinar Distribusi,Y
1978,SKU01978,Produk Simulasi 1978,Fashion,275986,126,Mitra Dagang,Y
