pelanggan_id,nama,kota,level,tanggal_daftar,email_opt_in
2148,Pelanggan 2148,Palembang,Bronze,2025-11-19,N
2149,Pelanggan 2149,Balikpapan,Silver,2025-11-20,Y
2150,Pelanggan 2150,Jakarta,Gold,2025-11-21,Y
2151,Pelanggan 2151,Bandung,Platinum,2025-11-22,Y
2152,Pelanggan 2152,Surabaya,Bronze,2025-11-23,N
2153,Pelanggan 2153,Medan,Silver,2025-11-24,Y
2154,Pelanggan 2154,Makassar,Gold,2025-11-25,Y
2155,Pelanggan 2155,Semarang,Platinum,2025-11-26,Y
2156,Pelanggan 2156,Yogyakarta,Bronze,2025-11-27,N
2157,Pelanggan 2157,Denpasar,Silver,2025-11-28,Y
2158,Pelanggan 2158,Palembang,Gold,2025-11-29,Y
2159,Pelanggan 2159,Balikpapan,Platinum,2025-11-30,Y
2160,Pelanggan 2160,Jakarta,Bronze,2025-12-01,N
2161,Pelanggan 2161,Bandung,Silver,2025-12-02,Y
2162,Pelanggan 2162,Surabaya,Gold,2025-12-03,Y
2163,Pelanggan 2163,Medan,Platinum,2025-12-04,Y
2164,Pelanggan 2164,Makassar,Bronze,2025-12-05,N
2165,Pelanggan 2165,Semarang,Silver,2025-12-06,Y
2166,Pelanggan 2166,Yogyakarta,Gold,2025-12-07,Y
2167,Pelanggan 2167,Denpasar,Platinum,2025-12-08,Y
2168,Pelanggan 2168,Palembang,Bronze,2025-12-09,N
2169,Pelanggan 2169,Balikpapan,Silver,2025-12-10,Y
2170,Pelanggan 2170,Jakarta,Gold,2025-12-11,Y
2171,Pelanggan 2171,Bandung,Platinum,2025-12-12,Y
2172,Pelanggan 2172,Surabaya,Bronze,2025-12-13,N
2173,Pelanggan 2173,Medan,Silver,2025-12-14,Y
2174,Pelanggan 2174,Makassar,Gold,2025-12-15,Y
2175,Pelanggan 2175,Semarang,Platinum,2025-12-16,Y
2176,Pelanggan 2176,Yogyakarta,Bronze,2025-12-17,N
2177,Pelanggan 2177,Denpasar,Silver,2025-12-18,Y
2178,Pelanggan 2178,Palembang,Gold,2025-12-19,Y
2179,Pelanggan 2179,Balikpapan,Platinum,2025-12-20,Y
2180,Pelanggan 2180,Jakarta,Bronze,2025-12-21,N
2181,Pelanggan 2181,Bandung,Silver,2025-12-22,Y
2182,Pelanggan 2182,Surabaya,Gold,2025-12-23,Y
2183,Pelanggan 2183,Medan,Platinum,2025-12-24,Y
2184,Pelanggan 2184,Makassar,Bronze,2025-12-25,N
2185,Pelanggan 2185,Semarang,Silver,2025-12-26,Y
2186,Pelanggan 2186,Yogyakarta,Gold,2025-12-27,Y
2187,Pelanggan 2187,Denpasar,Platinum,2025-12-28,Y
2188,Pelanggan 2188,Palembang,Bronze,2025-12-29,N
2189,Pelanggan 2189,Balikpapan,Silver,2025-12-30,Y
2190,Pelanggan 2190,Jakarta,Gold,2024-01-01,Y
2191,Pelanggan 2191,Bandung,Platinum,2024-01-02,Y
2192,Pelanggan 2192,Surabaya,Bronze,2024-01-03,N
2193,Pelanggan 2193,Medan,Silver,2024-01-04,Y
2194,Pelanggan 2194,Makassar,Gold,2024-01-05,Y
2195,Pelanggan 2195,Semarang,Platinum,2024-01-06,Y
2196,Pelanggan 2196,Yogyakarta,Bronze,2024-01-07,N
2197,Pelanggan 2197,Denpasar,Silver,2024-01-08,Y
2198,Pelanggan 2198,Palembang,Gold,2024-01-09,Y
2199,Pelanggan 2199,Balikpapan,Platinum,2024-01-10,Y
2200,Pelanggan 2200,Jakarta,Bronze,2024-01-11,N
2201,Pelanggan 2201,Bandung,Silver,2024-01-12,Y
2202,Pelanggan 2202,Surabaya,Gold,2024-01-13,Y
2203,Pelanggan 2203,Medan,Platinum,2024-01-14,Y
2204,Pelanggan 2204,Makassar,Bronze,2024-01-15,N
2205,Pelanggan 2205,Semarang,Silver,2024-01-16,Y
2206,Pelanggan 2206,Yogyakarta,Gold,2024-01-17,Y
2207,Pelanggan 2207,Denpasar,Platinum,2024-01-18,Y
2208,Pelanggan 2208,Palembang,Bronze,2024-01-19,N
2209,Pelanggan 2209,Balikpapan,Silver,2024-01-20,Y
2210,Pelanggan 2210,Jakarta,Gold,2024-01-21,Y
2211,Pelanggan 2211,Bandung,Platinum,2024-01-22,Y
2212,Pelanggan 2212,Surabaya,Bronze,2024-01-23,N
2213,Pelanggan 2213,Medan,Silver,2024-01-24,Y
2214,Pelanggan 2214,Makassar,Gold,2024-01-25,Y
2215,Pelanggan 2215,Semarang,Platinum,2024-01-26,Y
2216,Pelanggan 2216,Yogyakarta,Bronze,2024-01-27,N
2217,Pelanggan 2217,Denpasar,Silver,2024-01-28,Y
2218,Pelanggan 2218,Palembang,Gold,2024-01-29,Y
2219,Pelanggan 2219,Balikpapan,Platinum,2024-01-30,Y
2220,Pelanggan 2220,Jakarta,Bronze,2024-01-31,N
2221,Pelanggan 2221,Bandung,Silver,2024-02-01,Y
2222,Pelanggan 2222,Surabaya,Gold,2024-02-02,Y
2223,Pelanggan 2223,Medan,Platinum,2024-02-03,Y
2224,Pelanggan 2224,Makassar,Bronze,2024-02-04,N
2225,Pelanggan 2225,Semarang,Silver,2024-02-05,Y
2226,Pelanggan 2226,Yogyakarta,Gold,2024-02-06,Y
2227,Pelanggan 2227,Denpasar,Platinum,2024-02-07,Y
2228,Pelanggan 2228,Palembang,Bronze,2024-02-08,N
2229,Pelanggan 2229,Balikpapan,Silver,2024-02-09,Y
2230,Pelanggan 2230,Jakarta,Gold,2024-02-10,Y
2231,Pelanggan 2231,Bandung,Platinum,2024-02-11,Y
2232,Pelanggan 2232,Surabaya,Bronze,2024-02-12,N
2233,Pelanggan 2233,Medan,Silver,2024-02-13,Y
2234,Pelanggan 2234,Makassar,Gold,2024-02-14,Y
2235,Pelanggan 2235,Semarang,Platinum,2024-02-15,Y
2236,Pelanggan 2236,Yogyakarta,Bronze,2024-02-16,N
2237,Pelanggan 2237,Denpasar,Silver,2024-02-17,Y
2238,Pelanggan 2238,Palembang,Gold,2024-02-18,Y
2239,Pelanggan 2239,Balikpapan,Platinum,2024-02-19,Y
2240,Pelanggan 2240,Jakarta,Bronze,2024-02-20,N
2241,Pelanggan 2241,Bandung,Silver,2024-02-21,Y
2242,Pelanggan 2242,Surabaya,Gold,2024-02-22,Y
2243,Pelanggan 2243,Medan,Platinum,2024-02-23,Y
2244,Pelanggan 2244,Makassar,Bronze,2024-02-24,N
2245,Pelanggan 2245,Semarang,Silver,2024-02-25,Y
2246,Pelanggan 2246,Yogyakarta,Gold,2024-02-26,Y
2247,Pelanggan 2247,Denpasar,Platinum,2024-02-27,Y
2248,Pelanggan 2248,Palembang,Bronze,2024-02-28,N
2249,Pelanggan 2249,Balikpapan,Silver,2024-02-29,Y
2250,Pelanggan 2250,Jakarta,Gold,2024-03-01,Y
2251,Pelanggan 2251,Bandung,Platinum,2024-03-02,Y
2252,Pelanggan 2252,Surabaya,Bronze,2024-03-03,N
2253,Pelanggan 2253,Medan,Silver,2024-03-04,Y
2254,Pelanggan 2254,Makassar,Gold,2024-03-05,Y
2255,Pelanggan 2255,Semarang,Platinum,2024-03-06,Y
2256,Pelanggan 2256,Yogyakarta,Bronze,2024-03-07,N
2257,Pelanggan 2257,Denpasar,Silver,2024-03-08,Y
2258,Pelanggan 2258,Palembang,Gold,2024-03-09,Y
2259,Pelanggan 2259,Balikpapan,Platinum,2024-03-10,Y
2260,Pelanggan 2260,Jakarta,Bronze,2024-03-11,N
2261,Pelanggan 2261,Bandung,Silver,2024-03-12,Y
2262,Pelanggan 2262,Surabaya,Gold,2024-03-13,Y
2263,Pelanggan 2263,Medan,Platinum,2024-03-14,Y
2264,Pelanggan 2264,Makassar,Bronze,2024-03-15,N
2265,Pelanggan 2265,Semarang,Silver,2024-03-16,Y
2266,Pelanggan 2266,Yogyakarta,Gold,2024-03-17,Y
2267,Pelanggan 2267,Denpasar,Platinum,2024-03-18,Y
2268,Pelanggan 2268,Palembang,Bronze,2024-03-19,N
2269,Pelanggan 2269,Balikpapan,Silver,2024-03-20,Y
2270,Pelanggan 2270,Jakarta,Gold,2024-03-21,Y
2271,Pelanggan 2271,Bandung,Platinum,2024-03-22,Y
2272,Pelanggan 2272,Surabaya,Bronze,2024-03-23,N
2273,Pelanggan 2273,Medan,Silver,2024-03-24,Y
2274,Pelanggan 2274,Makassar,Gold,2024-03-25,Y
2275,Pelanggan 2275,Semarang,Platinum,2024-03-26,Y
2276,Pelanggan 2276,Yogyakarta,Bronze,2024-03-27,N
2277,Pelanggan 2277,Denpasar,Silver,2024-03-28,Y
2278,Pelanggan 2278,Palembang,Gold,2024-03-29,Y
2279,Pelanggan 2279,Balikpapan,Platinum,2024-03-30,Y
2280,Pelanggan 2280,Jakarta,Bronze,2024-03-31,N
2281,Pelanggan 2281,Bandung,Silver,2024-04-01,Y
2282,Pelanggan 2282,Surabaya,Gold,2024-04-02,Y
2283,Pelanggan 2283,Medan,Platinum,2024-04-03,Y
2284,Pelanggan 2284,Makassar,Bronze,2024-04-04,N
2285,Pelanggan 2285,Semarang,Silver,2024-04-05,Y
2286,Pelanggan 2286,Yogyakarta,Gold,2024-04-06,Y
2287,Pelanggan 2287,Denpasar,Platinum,2024-04-07,Y
2288,Pelanggan 2288,Palembang,Bronze,2024-04-08,N
2289,Pelanggan 2289,Balikpapan,Silver,2024-04-09,Y
2290,Pelanggan 2290,Jakarta,Gold,2024-04-10,Y
2291,Pelanggan 2291,Bandung,Platinum,2024-04-11,Y
2292,Pelanggan 2292,Surabaya,Bronze,2024-04-12,N
2293,Pelanggan 2293,Medan,Silver,2024-04-13,Y
2294,Pelanggan 2294,Makassar,Gold,2024-04-14,Y
2295,Pelanggan 2295,Semarang,Platinum,2024-04-15,Y
2296,Pelanggan 2296,Yogyakarta,Bronze,2024-04-16,N
2297,Pelanggan 2297,Denpasar,Silver,2024-04-17,Y
2298,Pelanggan 2298,Palembang,Gold,2024-04-18,Y
2299,Pelanggan 2299,Balikpapan,Platinum,2024-04-19,Y
2300,Pelanggan 2300,Jakarta,Bronze,2024-04-20,N
2301,Pelanggan 2301,Bandung,Silver,2024-04-21,Y
2302,Pelanggan 2302,Surabaya,Gold,2024-04-22,Y
2303,Pelanggan 2303,Medan,Platinum,2024-04-23,Y
2304,Pelanggan 2304,Makassar,Bronze,2024-04-24,N
2305,Pelanggan 2305,Semarang,Silver,2024-04-25,Y
2306,Pelanggan 2306,Yogyakarta,Gold,2024-04-26,Y
2307,Pelanggan 2307,Denpasar,Platinum,2024-04-27,Y
2308,Pelanggan 2308,Palembang,Bronze,2024-04-28,N
2309,Pelanggan 2309,Balikpapan,Silver,2024-04-29,Y
2310,Pelanggan 2310,Jakarta,Gold,2024-04-30,Y
2311,Pelanggan 2311,Bandung,Platinum,2024-05-01,Y
2312,Pelanggan 2312,Surabaya,Bronze,2024-05-02,N
2313,Pelanggan 2313,Medan,Silver,2024-05-03,Y
2314,Pelanggan 2314,Makassar,Gold,2024-05-04,Y
2315,Pelanggan 2315,Semarang,Platinum,2024-05-05,Y
2316,Pelanggan 2316,Yogyakarta,Bronze,2024-05-06,N
2317,Pelanggan 2317,Denpasar,Silver,2024-05-07,Y
2318,Pelanggan 2318,Palembang,Gold,2024-05-08,Y
2319,Pelanggan 2319,Balikpapan,Platinum,2024-05-09,Y
2320,Pelanggan 2320,Jakarta,Bronze,2024-05-10,N
2321,Pelanggan 2321,Bandung,Silver,2024-05-11,Y
2322,Pelanggan 2322,Surabaya,Gold,2024-05-12,Y
2323,Pelanggan 2323,Medan,Platinum,2024-05-13,Y
2324,Pelanggan 2324,Makassar,Bronze,2024-05-14,N
2325,Pelanggan 2325,Semarang,Silver,2024-05-15,Y
2326,Pelanggan 2326,Yogyakarta,Gold,2024-05-16,Y
2327,Pelanggan 2327,Denpasar,Platinum,2024-05-17,Y
2328,Pelanggan 2328,Palembang,Bronze,2024-05-18,N
2329,Pelanggan 2329,Balikpapan,Silver,2024-05-19,Y
2330,Pelanggan 2330,Jakarta,Gold,2024-05-20,Y
2331,Pelanggan 2331,Bandung,Platinum,2024-05-21,Y
2332,Pelanggan 2332,Surabaya,Bronze,2024-05-22,N
2333,Pelanggan 2333,Medan,Silver,2024-05-23,Y
2334,Pelanggan 2334,Makassar,Gold,2024-05-24,Y
2335,Pelanggan 2335,Semarang,Platinum,2024-05-25,Y
2336,Pelanggan 2336,Yogyakarta,Bronze,2024-05-26,N
2337,Pelanggan 2337,Denpasar,Silver,2024-05-27,Y
2338,Pelanggan 2338,Palembang,Gold,2024-05-28,Y
2339,Pelanggan 2339,Balikpapan,Platinum,2024-05-29,Y
2340,Pelanggan 2340,Jakarta,Bronze,2024-05-30,N
2341,Pelanggan 2341,Bandung,Silver,2024-05-31,Y
2342,Pelanggan 2342,Surabaya,Gold,2024-06-01,Y
2343,Pelanggan 2343,Medan,Platinum,2024-06-02,Y
2344,Pelanggan 2344,Makassar,Bronze,2024-06-03,N
2345,Pelanggan 2345,Semarang,Silver,2024-06-04,Y
2346,Pelanggan 2346,Yogyakarta,Gold,2024-06-05,Y
2347,Pelanggan 2347,Denpasar,Platinum,2024-06-06,Y
2348,Pelanggan 2348,Palembang,Bronze,2024-06-07,N
2349,Pelanggan 2349,Balikpapan,Silver,2024-06-08,Y
2350,Pelanggan 2350,Jakarta,Gold,2024-06-09,Y
2351,Pelanggan 2351,Bandung,Platinum,2024-06-10,Y
2352,Pelanggan 2352,Surabaya,Bronze,2024-06-11,N
2353,Pelanggan 2353,Medan,Silver,2024-06-12,Y
2354,Pelanggan 2354,Makassar,Gold,2024-06-13,Y
2355,Pelanggan 2355,Semarang,Platinum,2024-06-14,Y
2356,Pelanggan 2356,Yogyakarta,Bronze,2024-06-15,N
2357,Pelanggan 2357,Denpasar,Silver,2024-06-16,Y
2358,Pelanggan 2358,Palembang,Gold,2024-06-17,Y
2359,Pelanggan 2359,Balikpapan,Platinum,2024-06-18,Y
2360,Pelanggan 2360,Jakarta,Bronze,2024-06-19,N
2361,Pelanggan 2361,Bandung,Silver,2024-06-20,Y
2362,Pelanggan 2362,Surabaya,Gold,2024-06-21,Y
2363,Pelanggan 2363,Medan,Platinum,2024-06-22,Y
2364,Pelanggan 2364,Makassar,Bronze,2024-06-23,N
2365,Pelanggan 2365,Semarang,Silver,2024-06-24,Y
2366,Pelanggan 2366,Yogyakarta,Gold,2024-06-25,Y
2367,Pelanggan 2367,Denpasar,Platinum,2024-06-26,Y
2368,Pelanggan 2368,Palembang,Bronze,2024-06-27,N
2369,Pelanggan 2369,Balikpapan,Silver,2024-06-28,Y
2370,Pelanggan 2370,Jakarta,Gold,2024-06-29,Y
2371,Pelanggan 2371,Bandung,Platinum,2024-06-30,Y
2372,Pelanggan 2372,Surabaya,Bronze,2024-07-01,N
2373,Pelanggan 2373,Medan,Silver,2024-07-02,Y
2374,Pelanggan 2374,Makassar,Gold,2024-07-03,Y
2375,Pelanggan 2375,Semarang,Platinum,2024-07-04,Y
2376,Pelanggan 2376,Yogyakarta,Bronze,2024-07-05,N
2377,Pelanggan 2377,Denpasar,Silver,2024-07-06,Y
2378,Pelanggan 2378,Palembang,Gold,2024-07-07,Y
2379,Pelanggan 2379,Balikpapan,Platinum,2024-07-08,Y
2380,Pelanggan 2380,Jakarta,Bronze,2024-07-09,N
2381,Pelanggan 2381,Bandung,Silver,2024-07-10,Y
2382,Pelanggan 2382,Surabaya,Gold,2024-07-11,Y
2383,Pelanggan 2383,Medan,Platinum,2024-07-12,Y
2384,Pelanggan 2384,Makassar,Bronze,2024-07-13,N
2385,Pelanggan 2385,Semarang,Silver,2024-07-14,Y
2386,Pelanggan 2386,Yogyakarta,Gold,2024-07-15,Y
2387,Pelanggan 2387,Denpasar,Platinum,2024-07-16,Y
2388,Pelanggan 2388,Palembang,Bronze,2024-07-17,N
2389,Pelanggan 2389,Balikpapan,Silver,2024-07-18,Y
2390,Pelanggan 2390,Jakarta,Gold,2024-07-19,Y
2391,Pelanggan 2391,Bandung,Platinum,2024-07-20,Y
2392,Pelanggan 2392,Surabaya,Bronze,2024-07-21,N
2393,Pelanggan 2393,Medan,Silver,2024-07-22,Y
2394,Pelanggan 2394,Makassar,Gold,2024-07-23,Y
2395,Pelanggan 2395,Semarang,Platinum,2024-07-24,Y
2396,Pelanggan 2396,Yogyakarta,Bronze,2024-07-25,N
2397,Pelanggan 2397,Denpasar,Silver,2024-07-26,Y
2398,Pelanggan 2398,Palembang,Gold,2024-07-27,Y
2399,Pelanggan 2399,Balikpapan,Platinum,2024-07-28,Y
2400,Pelanggan 2400,Jakarta,Bronze,2024-07-29,N
2401,Pelanggan 2401,Bandung,Silver,2024-07-30,Y
2402,Pelanggan 2402,Surabaya,Gold,2024-07-31,Y
2403,Pelanggan 2403,Medan,Platinum,2024-08-01,Y
2404,Pelanggan 2404,Makassar,Bronze,2024-08-02,N
2405,Pelanggan 2405,Semarang,Silver,2024-08-03,Y
2406,Pelanggan 2406,Yogyakarta,Gold,2024-08-04,Y
2407,Pelanggan 2407,Denpasar,Platinum,2024-08-05,Y
2408,Pelanggan 2408,Palembang,Bronze,2024-08-06,N
2409,Pelanggan 2409,Balikpapan,Silver,2024-08-07,Y
2410,Pelanggan 2410,Jakarta,Gold,2024-08-08,Y
2411,Pelanggan 2411,Bandung,Platinum,2024-08-09,Y
2412,Pelanggan 2412,Surabaya,Bronze,2024-08-10,N
2413,Pelanggan 2413,Medan,Silver,2024-08-11,Y
2414,Pelanggan 2414,Makassar,Gold,2024-08-12,Y
2415,Pelanggan 2415,Semarang,Platinum,2024-08-13,Y
2416,Pelanggan 2416,Yogyakarta,Bronze,2024-08-14,N
2417,Pelanggan 2417,Denpasar,Silver,2024-08-15,Y
2418,Pelanggan 2418,Palembang,Gold,2024-08-16,Y
2419,Pelanggan 2419,Balikpapan,Platinum,2024-08-17,Y
2420,Pelanggan 2420,Jakarta,Bronze,2024-08-18,N
2421,Pelanggan 2421,Bandung,Silver,2024-08-19,Y
2422,Pelanggan 2422,Surabaya,Gold,2024-08-20,Y
2423,Pelanggan 2423,Medan,Platinum,2024-08-21,Y
2424,Pelanggan 2424,Makassar,Bronze,2024-08-22,N
2425,Pelanggan 2425,Semarang,Silver,2024-08-23,Y
2426,Pelanggan 2426,Yogyakarta,Gold,2024-08-24,Y
2427,Pelanggan 2427,Denpasar,Platinum,2024-08-25,Y
2428,Pelanggan 2428,Palembang,Bronze,2024-08-26,N
2429,Pelanggan 2429,Balikpapan,Silver,2024-08-27,Y
2430,Pelanggan 2430,Jakarta,Gold,2024-08-28,Y
2431,Pelanggan 2431,Bandung,Platinum,2024-08-29,Y
2432,Pelanggan 2432,Surabaya,Bronze,2024-08-30,N
2433,Pelanggan 2433,Medan,Silver,2024-08-31,Y
2434,Pelanggan 2434,Makassar,Gold,2024-09-01,Y
2435,Pelanggan 2435,Semarang,Platinum,2024-09-02,Y
2436,Pelanggan 2436,Yogyakarta,Bronze,2024-09-03,N
2437,Pelanggan 2437,Denpasar,Silver,2024-09-04,Y
2438,Pelanggan 2438,Palembang,Gold,2024-09-05,Y
2439,Pelanggan 2439,Balikpapan,Platinum,2024-09-06,Y
2440,Pelanggan 2440,Jakarta,Bronze,2024-09-07,N
2441,Pelanggan 2441,Bandung,Silver,2024-09-08,Y
2442,Pelanggan 2442,Surabaya,Gold,2024-09-09,Y
2443,Pelanggan 2443,Medan,Platinum,2024-09-10,Y
2444,Pelanggan 2444,Makassar,Bronze,2024-09-11,N
2445,Pelanggan 2445,Semarang,Silver,2024-09-12,Y
2446,Pelanggan 2446,Yogyakarta,Gold,2024-09-13,Y
2447,Pelanggan 2447,Denpasar,Platinum,2024-09-14,Y
2448,Pelanggan 2448,Palembang,Bronze,2024-09-15,N
2449,Pelanggan 2449,Balikpapan,Silver,2024-09-16,Y
2450,Pelanggan 2450,Jakarta,Gold,2024-09-17,Y
2451,Pelanggan 2451,Bandung,Platinum,2024-09-18,Y
2452,Pelanggan 2452,Surabaya,Bronze,2024-09-19,N
2453,Pelanggan 2453,Medan,Silver,2024-09-20,Y
2454,Pelanggan 2454,Makassar,Gold,2024-09-21,Y
2455,Pelanggan 2455,Semarang,Platinum,2024-09-22,Y
2456,Pelanggan 2456,Yogyakarta,Bronze,2024-09-23,N
2457,Pelanggan 2457,Denpasar,Silver,2024-09-24,Y
2458,Pelanggan 2458,Palembang,Gold,2024-09-25,Y
2459,Pelanggan 2459,Balikpapan,Platinum,2024-09-26,Y
2460,Pelanggan 2460,Jakarta,Bronze,2024-09-27,N
2461,Pelanggan 2461,Bandung,Silver,2024-09-28,Y
2462,Pelanggan 2462,Surabaya,Gold,2024-09-29,Y
2463,Pelanggan 2463,Medan,Platinum,2024-09-30,Y
2464,Pelanggan 2464,Makassar,Bronze,2024-10-01,N
2465,Pelanggan 2465,Semarang,Silver,2024-10-02,Y
2466,Pelanggan 2466,Yogyakarta,Gold,2024-10-03,Y
2467,Pelanggan 2467,Denpasar,Platinum,2024-10-04,Y
2468,Pelanggan 2468,Palembang,Bronze,2024-10-05,N
2469,Pelanggan 2469,Balikpapan,Silver,2024-10-06,Y
2470,Pelanggan 2470,Jakarta,Gold,2024-10-07,Y
2471,Pelanggan 2471,Bandung,Platinum,2024-10-08,Y
2472,Pelanggan 2472,Surabaya,Bronze,2024-10-09,N
2473,Pelanggan 2473,Medan,Silver,2024-10-10,Y
2474,Pelanggan 2474,Makassar,Gold,2024-10-11,Y
2475,Pelanggan 2475,Semarang,Platinum,2024-10-12,Y
2476,Pelanggan 2476,Yogyakarta,Bronze,2024-10-13,N
2477,Pelanggan 2477,Denpasar,Silver,2024-10-14,Y
2478,Pelanggan 2478,Palembang,Gold,2024-10-15,Y
2479,Pelanggan 2479,Balikpapan,Platinum,2024-10-16,Y
2480,Pelanggan 2480,Jakarta,Bronze,2024-10-17,N
2481,Pelanggan 2481,Bandung,Silver,2024-10-18,Y
2482,Pelanggan 2482,Surabaya,Gold,2024-10-19,Y
2483,Pelanggan 2483,Medan,Platinum,2024-10-20,Y
2484,Pelanggan 2484,Makassar,Bronze,2024-10-21,N
2485,Pelanggan 2485,Semarang,Silver,2024-10-22,Y
2486,Pelanggan 2486,Yogyakarta,Gold,2024-10-23,Y
2487,Pelanggan 2487,Denpasar,Platinum,2024-10-24,Y
2488,Pelanggan 2488,Palembang,Bronze,2024-10-25,N
2489,Pelanggan 2489,Balikpapan,Silver,2024-10-26,Y
2490,Pelanggan 2490,Jakarta,Gold,2024-10-27,Y
2491,Pelanggan 2491,Bandung,Platinum,2024-10-28,Y
2492,Pelanggan 2492,Surabaya,Bronze,2024-10-29,N
2493,Pelanggan 2493,Medan,Silver,2024-10-30,Y
2494,Pelanggan 2494,Makassar,Gold,2024-10-31,Y
2495,Pelanggan 2495,Semarang,Platinum,2024-11-01,Y
2496,Pelanggan 2496,Yogyakarta,Bronze,2024-11-02,N
2497,Pelanggan 2497,Denpasar,Silver,2024-11-03,Y
2498,Pelanggan 2498,Palembang,Gold,2024-11-04,Y
2499,Pelanggan 2499,Balikpapan,Platinum,2024-11-05,Y
2500,Pelanggan 2500,Jakarta,Bronze,2024-11-06,N
2501,Pelanggan 2501,Bandung,Silver,2024-11-07,Y
2502,Pelanggan 2502,Surabaya,Gold,2024-11-08,Y
2503,Pelanggan 2503,Medan,Platinum,2024-11-09,Y
2504,Pelanggan 2504,Makassar,Bronze,2024-11-10,N
2505,Pelanggan 2505,Semarang,Silver,2024-11-11,Y
2506,Pelanggan 2506,Yogyakarta,Gold,2024-11-12,Y
2507,Pelanggan 2507,Denpasar,Platinum,2024-11-13,Y
2508,Pelanggan 2508,Palembang,Bronze,2024-11-14,N
2509,Pelanggan 2509,Balikpapan,Silver,2024-11-15,Y
2510,Pelanggan 2510,Jakarta,Gold,2024-11-16,Y
2511,Pelanggan 2511,Bandung,Platinum,2024-11-17,Y
2512,Pelanggan 2512,Surabaya,Bronze,2024-11-18,N
2513,Pelanggan 2513,Medan,Silver,2024-11-19,Y
2514,Pelanggan 2514,Makassar,Gold,2024-11-20,Y
2515,Pelanggan 2515,Semarang,Platinum,2024-11-21,Y
2516,Pelanggan 2516,Yogyakarta,Bronze,2024-11-22,N
2517,Pelanggan 2517,Denpasar,Silver,2024-11-23,Y
2518,Pelanggan 2518,Palembang,Gold,2024-11-24,Y
2519,Pelanggan 2519,Balikpapan,Platinum,2024-11-25,Y
2520,Pelanggan 2520,Jakarta,Bronze,2024-11-26,N
2521,Pelanggan 2521,Bandung,Silver,2024-11-27,Y
2522,Pelanggan 2522,Surabaya,Gold,2024-11-28,Y
2523,Pelanggan 2523,Medan,Platinum,2024-11-29,Y
2524,Pelanggan 2524,Makassar,Bronze,2024-11-30,N
2525,Pelanggan 2525,Semarang,Silver,2024-12-01,Y
2526,Pelanggan 2526,Yogyakarta,Gold,2024-12-02,Y
2527,Pelanggan 2527,Denpasar,Platinum,2024-12-03,Y
2528,Pelanggan 2528,Palembang,Bronze,2024-12-04,N
2529,Pelanggan 2529,Balikpapan,Silver,2024-12-05,Y
2530,Pelanggan 2530,Jakarta,Gold,2024-12-06,Y
2531,Pelanggan 2531,Bandung,Platinum,2024-12-07,Y
2532,Pelanggan 2532,Surabaya,Bronze,2024-12-08,N
2533,Pelanggan 2533,Medan,Silver,2024-12-09,Y
2534,Pelanggan 2534,Makassar,Gold,2024-12-10,Y
2535,Pelanggan 2535,Semarang,Platinum,2024-12-11,Y
2536,Pelanggan 2536,Yogyakarta,Bronze,2024-12-12,N
2537,Pelanggan 2537,Denpasar,Silver,2024-12-13,Y
2538,Pelanggan 2538,Palembang,Gold,2024-12-14,Y
2539,Pelanggan 2539,Balikpapan,Platinum,2024-12-15,Y
2540,Pelanggan 2540,Jakarta,Bronze,2024-12-16,N
2541,Pelanggan 2541,Bandung,Silver,2024-12-17,Y
2542,Pelanggan 2542,Surabaya,Gold,2024-12-18,Y
2543,Pelanggan 2543,Medan,Platinum,2024-12-19,Y
2544,Pelanggan 2544,Makassar,Bronze,2024-12-20,N
2545,Pelanggan 2545,Semarang,Silver,2024-12-21,Y
2546,Pelanggan 2546,Yogyakarta,Gold,2024-12-22,Y
2547,Pelanggan 2547,Denpasar,Platinum,2024-12-23,Y
2548,Pelanggan 2548,Palembang,Bronze,2024-12-24,N
2549,Pelanggan 2549,Balikpapan,Silver,2024-12-25,Y
2550,Pelanggan 2550,Jakarta,Gold,2024-12-26,Y
2551,Pelanggan 2551,Bandung,Platinum,2024-12-27,Y
2552,Pelanggan 2552,Surabaya,Bronze,2024-12-28,N
2553,Pelanggan 2553,Medan,Silver,2024-12-29,Y
2554,Pelanggan 2554,Makassar,Gold,2024-12-30,Y
2555,Pelanggan 2555,Semarang,Platinum,2024-12-31,Y
2556,Pelanggan 2556,Yogyakarta,Bronze,2025-01-01,N
2557,Pelanggan 2557,Denpasar,Silver,2025-01-02,Y
2558,Pelanggan 2558,Palembang,Gold,2025-01-03,Y
2559,Pelanggan 2559,Balikpapan,Platinum,2025-01-04,Y
2560,Pelanggan 2560,Jakarta,Bronze,2025-01-05,N
2561,Pelanggan 2561,Bandung,Silver,2025-01-06,Y
2562,Pelanggan 2562,Surabaya,Gold,2025-01-07,Y
2563,Pelanggan 2563,Medan,Platinum,2025-01-08,Y
2564,Pelanggan 2564,Makassar,Bronze,2025-01-09,N
2565,Pelanggan 2565,Semarang,Silver,2025-01-10,Y
2566,Pelanggan 2566,Yogyakarta,Gold,2025-01-11,Y
2567,Pelanggan 2567,Denpasar,Platinum,2025-01-12,Y
2568,Pelanggan 2568,Palembang,Bronze,2025-01-13,N
2569,Pelanggan 2569,Balikpapan,Silver,2025-01-14,Y
2570,Pelanggan 2570,Jakarta,Gold,2025-01-15,Y
