tanggal,kota,kategori,order_count,gross_sales,discount,net_sales
2026-05-02,Makassar,Kesehatan,65,9373650,0,9373650
2026-05-03,Jakarta,Elektronik,68,9930992,99309,9831683
2026-05-03,Jakarta,Fashion,65,9314045,93140,9220905
2026-05-03,Jakarta,ATK,61,8517125,85171,8431954
2026-05-03,Jakarta,Makanan,65,9314045,93140,9220905
2026-05-03,Jakarta,Kesehatan,67,9723509,97235,9626274
2026-05-03,Bandung,Elektronik,68,9930992,99309,9831683
2026-05-03,Bandung,Fashion,65,9314045,93140,9220905
2026-05-03,Bandung,ATK,61,8517125,85171,8431954
2026-05-03,Bandung,Makanan,65,9314045,93140,9220905
2026-05-03,Bandung,Kesehatan,67,9723509,97235,9626274
2026-05-03,Surabaya,Elektronik,69,10077036,100770,9976266
2026-05-03,Surabaya,Fashion,66,9457338,94573,9362765
2026-05-03,Surabaya,ATK,62,8656750,86567,8570183
2026-05-03,Surabaya,Makanan,66,9457338,94573,9362765
2026-05-03,Surabaya,Kesehatan,68,9868636,98686,9769950
2026-05-03,Medan,Elektronik,66,9638904,96389,9542515
2026-05-03,Medan,Fashion,63,9027459,90274,8937185
2026-05-03,Medan,ATK,59,8237875,82378,8155497
2026-05-03,Medan,Makanan,63,9027459,90274,8937185
2026-05-03,Medan,Kesehatan,65,9433255,94332,9338923
2026-05-03,Makassar,Elektronik,69,10077036,100770,9976266
2026-05-03,Makassar,Fashion,66,9457338,94573,9362765
2026-05-03,Makassar,ATK,62,8656750,86567,8570183
2026-05-03,Makassar,Makanan,66,9457338,94573,9362765
2026-05-03,Makassar,Kesehatan,68,9868636,98686,9769950
2026-05-04,Jakarta,Elektronik,71,10434231,208684,10225547
2026-05-04,Jakarta,Fashion,68,9806280,196125,9610155
2026-05-04,Jakarta,ATK,64,8994688,179893,8814795
2026-05-04,Jakarta,Makanan,68,9806280,196125,9610155
2026-05-04,Jakarta,Kesehatan,70,10223080,204461,10018619
2026-05-04,Bandung,Elektronik,71,10434231,208684,10225547
2026-05-04,Bandung,Fashion,68,9806280,196125,9610155
2026-05-04,Bandung,ATK,64,8994688,179893,8814795
2026-05-04,Bandung,Makanan,68,9806280,196125,9610155
2026-05-04,Bandung,Kesehatan,70,10223080,204461,10018619
2026-05-04,Surabaya,Elektronik,72,10581192,211623,10369569
2026-05-04,Surabaya,Fashion,69,9950490,199009,9751481
2026-05-04,Surabaya,ATK,65,9135230,182704,8952526
2026-05-04,Surabaya,Makanan,69,9950490,199009,9751481
2026-05-04,Surabaya,Kesehatan,71,10369124,207382,10161742
2026-05-04,Medan,Elektronik,69,10140309,202806,9937503
2026-05-04,Medan,Fashion,66,9517860,190357,9327503
2026-05-04,Medan,ATK,62,8713604,174272,8539332
2026-05-04,Medan,Makanan,66,9517860,190357,9327503
2026-05-04,Medan,Kesehatan,68,9930992,198619,9732373
2026-05-04,Makassar,Elektronik,72,10581192,211623,10369569
2026-05-04,Makassar,Fashion,69,9950490,199009,9751481
2026-05-04,Makassar,ATK,65,9135230,182704,8952526
2026-05-04,Makassar,Makanan,69,9950490,199009,9751481
2026-05-04,Makassar,Kesehatan,71,10369124,207382,10161742
2026-05-05,Jakarta,Elektronik,74,10942972,328289,10614683
2026-05-05,Jakarta,Fashion,71,10304017,309120,9994897
2026-05-05,Jakarta,ATK,67,9477753,284332,9193421
2026-05-05,Jakarta,Makanan,71,10304017,309120,9994897
2026-05-05,Jakarta,Kesehatan,73,10728153,321844,10406309
2026-05-05,Bandung,Elektronik,74,10942972,328289,10614683
2026-05-05,Bandung,Fashion,71,10304017,309120,9994897
2026-05-05,Bandung,ATK,67,9477753,284332,9193421
2026-05-05,Bandung,Makanan,71,10304017,309120,9994897
2026-05-05,Bandung,Kesehatan,73,10728153,321844,10406309
2026-05-05,Surabaya,Elektronik,75,11090850,332725,10758125
2026-05-05,Surabaya,Fashion,72,10449144,313474,10135670
2026-05-05,Surabaya,ATK,68,9619212,288576,9330636
2026-05-05,Surabaya,Makanan,72,10449144,313474,10135670
2026-05-05,Surabaya,Kesehatan,74,10875114,326253,10548861
2026-05-05,Medan,Elektronik,72,10647216,319416,10327800
2026-05-05,Medan,Fashion,69,10013763,300412,9713351
2026-05-05,Medan,ATK,65,9194835,275845,8918990
2026-05-05,Medan,Makanan,69,10013763,300412,9713351
2026-05-05,Medan,Kesehatan,71,10434231,313026,10121205
2026-05-05,Makassar,Elektronik,75,11090850,332725,10758125
2026-05-05,Makassar,Fashion,72,10449144,313474,10135670
2026-05-05,Makassar,ATK,68,9619212,288576,9330636
2026-05-05,Makassar,Makanan,72,10449144,313474,10135670
2026-05-05,Makassar,Kesehatan,74,10875114,326253,10548861
2026-05-06,Jakarta,Elektronik,77,11457215,458288,10998927
2026-05-06,Jakarta,Fashion,74,10807256,432290,10374966
2026-05-06,Jakarta,ATK,70,9966320,398652,9567668
2026-05-06,Jakarta,Makanan,74,10807256,432290,10374966
2026-05-06,Jakarta,Kesehatan,76,11238728,449549,10789179
2026-05-06,Bandung,Elektronik,77,11457215,458288,10998927
2026-05-06,Bandung,Fashion,74,10807256,432290,10374966
2026-05-06,Bandung,ATK,70,9966320,398652,9567668
2026-05-06,Bandung,Makanan,74,10807256,432290,10374966
2026-05-06,Bandung,Kesehatan,76,11238728,449549,10789179
2026-05-06,Surabaya,Elektronik,78,11606010,464240,11141770
2026-05-06,Surabaya,Fashion,75,10953300,438132,10515168
2026-05-06,Surabaya,ATK,71,10108696,404347,9704349
2026-05-06,Surabaya,Makanan,75,10953300,438132,10515168
2026-05-06,Surabaya,Kesehatan,77,11386606,455464,10931142
2026-05-06,Medan,Elektronik,75,11159625,446385,10713240
2026-05-06,Medan,Fashion,72,10515168,420606,10094562
2026-05-06,Medan,ATK,68,9681568,387262,9294306
2026-05-06,Medan,Makanan,72,10515168,420606,10094562
2026-05-06,Medan,Kesehatan,74,10942972,437718,10505254
2026-05-06,Makassar,Elektronik,78,11606010,464240,11141770
2026-05-06,Makassar,Fashion,75,10953300,438132,10515168
2026-05-06,Makassar,ATK,71,10108696,404347,9704349
2026-05-06,Makassar,Makanan,75,10953300,438132,10515168
2026-05-06,Makassar,Kesehatan,77,11386606,455464,10931142
2026-05-07,Jakarta,Elektronik,80,11976960,598848,11378112
2026-05-07,Jakarta,Fashion,77,11315997,565799,10750198
2026-05-07,Jakarta,ATK,73,10460389,523019,9937370
2026-05-07,Jakarta,Makanan,77,11315997,565799,10750198
2026-05-07,Jakarta,Kesehatan,79,11754805,587740,11167065
2026-05-07,Bandung,Elektronik,80,11976960,598848,11378112
2026-05-07,Bandung,Fashion,77,11315997,565799,10750198
2026-05-07,Bandung,ATK,73,10460389,523019,9937370
2026-05-07,Bandung,Makanan,77,11315997,565799,10750198
2026-05-07,Bandung,Kesehatan,79,11754805,587740,11167065
2026-05-07,Surabaya,Elektronik,81,12126672,606333,11520339
2026-05-07,Surabaya,Fashion,78,11462958,573147,10889811
2026-05-07,Surabaya,ATK,74,10603682,530184,10073498
2026-05-07,Surabaya,Makanan,78,11462958,573147,10889811
2026-05-07,Surabaya,Kesehatan,80,11903600,595180,11308420
2026-05-07,Medan,Elektronik,78,11677536,583876,11093660
2026-05-07,Medan,Fashion,75,11022075,551103,10470972
2026-05-07,Medan,ATK,71,10173803,508690,9665113
2026-05-07,Medan,Makanan,75,11022075,551103,10470972
2026-05-07,Medan,Kesehatan,77,11457215,572860,10884355
2026-05-07,Makassar,Elektronik,81,12126672,606333,11520339
2026-05-07,Makassar,Fashion,78,11462958,573147,10889811
2026-05-07,Makassar,ATK,74,10603682,530184,10073498
2026-05-07,Makassar,Makanan,78,11462958,573147,10889811
2026-05-07,Makassar,Kesehatan,80,11903600,595180,11308420
2026-05-08,Jakarta,Elektronik,83,12502207,750132,11752075
2026-05-08,Jakarta,Fashion,80,11830240,709814,11120426
2026-05-08,Jakarta,ATK,76,10959960,657597,10302363
2026-05-08,Jakarta,Makanan,80,11830240,709814,11120426
2026-05-08,Jakarta,Kesehatan,82,12276384,736583,11539801
2026-05-08,Bandung,Elektronik,83,12502207,750132,11752075
2026-05-08,Bandung,Fashion,80,11830240,709814,11120426
2026-05-08,Bandung,ATK,76,10959960,657597,10302363
2026-05-08,Bandung,Makanan,80,11830240,709814,11120426
2026-05-08,Bandung,Kesehatan,82,12276384,736583,11539801
2026-05-08,Surabaya,Elektronik,84,12652836,759170,11893666
2026-05-08,Surabaya,Fashion,81,11978118,718687,11259431
2026-05-08,Surabaya,ATK,77,11104170,666250,10437920
2026-05-08,Surabaya,Makanan,81,11978118,718687,11259431
2026-05-08,Surabaya,Kesehatan,83,12426096,745565,11680531
2026-05-08,Medan,Elektronik,81,12200949,732056,11468893
2026-05-08,Medan,Fashion,78,11534484,692069,10842415
2026-05-08,Medan,ATK,74,10671540,640292,10031248
2026-05-08,Medan,Makanan,78,11534484,692069,10842415
2026-05-08,Medan,Kesehatan,80,11976960,718617,11258343
2026-05-08,Makassar,Elektronik,84,12652836,759170,11893666
2026-05-08,Makassar,Fashion,81,11978118,718687,11259431
2026-05-08,Makassar,ATK,77,11104170,666250,10437920
2026-05-08,Makassar,Makanan,81,11978118,718687,11259431
2026-05-08,Makassar,Kesehatan,83,12426096,745565,11680531
2026-05-09,Jakarta,Elektronik,6,909276,63649,845627
2026-05-09,Jakarta,Fashion,83,12349985,864498,11485487
2026-05-09,Jakarta,ATK,79,11465033,802552,10662481
2026-05-09,Jakarta,Makanan,83,12349985,864498,11485487
2026-05-09,Jakarta,Kesehatan,5,753145,52720,700425
2026-05-09,Bandung,Elektronik,6,909276,63649,845627
2026-05-09,Bandung,Fashion,83,12349985,864498,11485487
2026-05-09,Bandung,ATK,79,11465033,802552,10662481
2026-05-09,Bandung,Makanan,83,12349985,864498,11485487
2026-05-09,Bandung,Kesehatan,5,753145,52720,700425
2026-05-09,Surabaya,Elektronik,7,1060822,74257,986565
2026-05-09,Surabaya,Fashion,84,12498780,874914,11623866
2026-05-09,Surabaya,ATK,80,11610160,812711,10797449
2026-05-09,Surabaya,Makanan,84,12498780,874914,11623866
2026-05-09,Surabaya,Kesehatan,6,903774,63264,840510
2026-05-09,Medan,Elektronik,84,12729864,891090,11838774
2026-05-09,Medan,Fashion,81,12052395,843667,11208728
2026-05-09,Medan,ATK,77,11174779,782234,10392545
2026-05-09,Medan,Makanan,81,12052395,843667,11208728
2026-05-09,Medan,Kesehatan,83,12502207,875154,11627053
2026-05-09,Makassar,Elektronik,7,1060822,74257,986565
2026-05-09,Makassar,Fashion,84,12498780,874914,11623866
2026-05-09,Makassar,ATK,80,11610160,812711,10797449
2026-05-09,Makassar,Makanan,84,12498780,874914,11623866
2026-05-09,Makassar,Kesehatan,6,903774,63264,840510
2026-05-10,Jakarta,Elektronik,9,1372167,109773,1262394
2026-05-10,Jakarta,Fashion,6,898272,71861,826411
2026-05-10,Jakarta,ATK,82,11975608,958048,11017560
2026-05-10,Jakarta,Makanan,6,898272,71861,826411
2026-05-10,Jakarta,Kesehatan,8,1212368,96989,1115379
2026-05-10,Bandung,Elektronik,9,1372167,109773,1262394
2026-05-10,Bandung,Fashion,6,898272,71861,826411
2026-05-10,Bandung,ATK,82,11975608,958048,11017560
2026-05-10,Bandung,Makanan,6,898272,71861,826411
2026-05-10,Bandung,Kesehatan,8,1212368,96989,1115379
2026-05-10,Surabaya,Elektronik,10,1524630,121970,1402660
2026-05-10,Surabaya,Fashion,7,1047984,83838,964146
2026-05-10,Surabaya,ATK,83,12121652,969732,11151920
2026-05-10,Surabaya,Makanan,7,1047984,83838,964146
2026-05-10,Surabaya,Kesehatan,9,1363914,109113,1254801
2026-05-10,Medan,Elektronik,7,1067241,85379,981862
2026-05-10,Medan,Fashion,84,12575808,1006064,11569744
2026-05-10,Medan,ATK,80,11683520,934681,10748839
2026-05-10,Medan,Makanan,84,12575808,1006064,11569744
2026-05-10,Medan,Kesehatan,6,909276,72742,836534
2026-05-10,Makassar,Elektronik,10,1524630,121970,1402660
2026-05-10,Makassar,Fashion,7,1047984,83838,964146
2026-05-10,Makassar,ATK,83,12121652,969732,11151920
2026-05-10,Makassar,Makanan,7,1047984,83838,964146
2026-05-10,Makassar,Kesehatan,9,1363914,109113,1254801
2026-05-11,Jakarta,Elektronik,12,1840560,165650,1674910
2026-05-11,Jakarta,Fashion,9,1355661,122009,1233652
2026-05-11,Jakarta,ATK,5,734805,66132,668673
2026-05-11,Jakarta,Makanan,9,1355661,122009,1233652
2026-05-11,Jakarta,Kesehatan,11,1677093,150938,1526155
2026-05-11,Bandung,Elektronik,12,1840560,165650,1674910
2026-05-11,Bandung,Fashion,9,1355661,122009,1233652
2026-05-11,Bandung,ATK,5,734805,66132,668673
2026-05-11,Bandung,Makanan,9,1355661,122009,1233652
2026-05-11,Bandung,Kesehatan,11,1677093,150938,1526155
2026-05-11,Surabaya,Elektronik,13,1993940,179454,1814486
2026-05-11,Surabaya,Fashion,10,1506290,135566,1370724
2026-05-11,Surabaya,ATK,6,881766,79358,802408
2026-05-11,Surabaya,Makanan,10,1506290,135566,1370724
2026-05-11,Surabaya,Kesehatan,12,1829556,164660,1664896
2026-05-11,Medan,Elektronik,10,1533800,138042,1395758
2026-05-11,Medan,Fashion,7,1054403,94896,959507
2026-05-11,Medan,ATK,83,12197763,1097798,11099965
2026-05-11,Medan,Makanan,7,1054403,94896,959507
2026-05-11,Medan,Kesehatan,9,1372167,123495,1248672
2026-05-11,Makassar,Elektronik,13,1993940,179454,1814486
2026-05-11,Makassar,Fashion,10,1506290,135566,1370724
2026-05-11,Makassar,ATK,6,881766,79358,802408
2026-05-11,Makassar,Makanan,10,1506290,135566,1370724
2026-05-11,Makassar,Kesehatan,12,1829556,164660,1664896
2026-05-12,Jakarta,Elektronik,15,2314455,231445,2083010
2026-05-12,Jakarta,Fashion,12,1818552,181855,1636697
2026-05-12,Jakarta,ATK,8,1183024,118302,1064722
2026-05-12,Jakarta,Makanan,12,1818552,181855,1636697
2026-05-12,Jakarta,Kesehatan,14,2147320,214732,1932588
2026-05-12,Bandung,Elektronik,15,2314455,231445,2083010
2026-05-12,Bandung,Fashion,12,1818552,181855,1636697
2026-05-12,Bandung,ATK,8,1183024,118302,1064722
2026-05-12,Bandung,Makanan,12,1818552,181855,1636697
2026-05-12,Bandung,Kesehatan,14,2147320,214732,1932588
2026-05-12,Surabaya,Elektronik,16,2468752,246875,2221877
2026-05-12,Surabaya,Fashion,13,1970098,197009,1773089
2026-05-12,Surabaya,ATK,9,1330902,133090,1197812
2026-05-12,Surabaya,Makanan,13,1970098,197009,1773089
2026-05-12,Surabaya,Kesehatan,15,2300700,230070,2070630
2026-05-12,Medan,Elektronik,13,2005861,200586,1805275
2026-05-12,Medan,Fashion,10,1515460,151546,1363914
2026-05-12,Medan,ATK,6,887268,88726,798542
2026-05-12,Medan,Makanan,10,1515460,151546,1363914
2026-05-12,Medan,Kesehatan,12,1840560,184056,1656504
2026-05-12,Makassar,Elektronik,16,2468752,246875,2221877
2026-05-12,Makassar,Fashion,13,1970098,197009,1773089
2026-05-12,Makassar,ATK,9,1330902,133090,1197812
2026-05-12,Makassar,Makanan,13,1970098,197009,1773089
2026-05-12,Makassar,Kesehatan,15,2300700,230070,2070630
2026-05-13,Jakarta,Elektronik,18,2793852,0,2793852
2026-05-13,Jakarta,Fashion,15,2286945,0,2286945
2026-05-13,Jakarta,ATK,11,1636745,0,1636745
2026-05-13,Jakarta,Makanan,15,2286945,0,2286945
2026-05-13,Jakarta,Kesehatan,17,2623049,0,2623049
2026-05-13,Bandung,Elektronik,18,2793852,0,2793852
2026-05-13,Bandung,Fashion,15,2286945,0,2286945
2026-05-13,Bandung,ATK,11,1636745,0,1636745
2026-05-13,Bandung,Makanan,15,2286945,0,2286945
2026-05-13,Bandung,Kesehatan,17,2623049,0,2623049
2026-05-13,Surabaya,Elektronik,19,2949066,0,2949066
2026-05-13,Surabaya,Fashion,16,2439408,0,2439408
2026-05-13,Surabaya,ATK,12,1785540,0,1785540
2026-05-13,Surabaya,Makanan,16,2439408,0,2439408
2026-05-13,Surabaya,Kesehatan,18,2777346,0,2777346
2026-05-13,Medan,Elektronik,16,2483424,0,2483424
2026-05-13,Medan,Fashion,13,1982019,0,1982019
2026-05-13,Medan,ATK,9,1339155,0,1339155
2026-05-13,Medan,Makanan,13,1982019,0,1982019
2026-05-13,Medan,Kesehatan,15,2314455,0,2314455
2026-05-13,Makassar,Elektronik,19,2949066,0,2949066
2026-05-13,Makassar,Fashion,16,2439408,0,2439408
2026-05-13,Makassar,ATK,12,1785540,0,1785540
2026-05-13,Makassar,Makanan,16,2439408,0,2439408
2026-05-13,Makassar,Kesehatan,18,2777346,0,2777346
2026-05-14,Jakarta,Elektronik,21,3278751,32787,3245964
2026-05-14,Jakarta,Fashion,18,2760840,27608,2733232
2026-05-14,Jakarta,ATK,14,2095968,20959,2075009
2026-05-14,Jakarta,Makanan,18,2760840,27608,2733232
2026-05-14,Jakarta,Kesehatan,20,3104280,31042,3073238
2026-05-14,Bandung,Elektronik,21,3278751,32787,3245964
2026-05-14,Bandung,Fashion,18,2760840,27608,2733232
2026-05-14,Bandung,ATK,14,2095968,20959,2075009
2026-05-14,Bandung,Makanan,18,2760840,27608,2733232
2026-05-14,Bandung,Kesehatan,20,3104280,31042,3073238
2026-05-14,Surabaya,Elektronik,22,3434882,34348,3400534
2026-05-14,Surabaya,Fashion,19,2914220,29142,2885078
2026-05-14,Surabaya,ATK,15,2245680,22456,2223224
2026-05-14,Surabaya,Makanan,19,2914220,29142,2885078
2026-05-14,Surabaya,Kesehatan,21,3259494,32594,3226900
2026-05-14,Medan,Elektronik,19,2966489,29664,2936825
2026-05-14,Medan,Fashion,16,2454080,24540,2429540
2026-05-14,Medan,ATK,12,1796544,17965,1778579
2026-05-14,Medan,Makanan,16,2454080,24540,2429540
2026-05-14,Medan,Kesehatan,18,2793852,27938,2765914
2026-05-14,Makassar,Elektronik,22,3434882,34348,3400534
2026-05-14,Makassar,Fashion,19,2914220,29142,2885078
2026-05-14,Makassar,ATK,15,2245680,22456,2223224
2026-05-14,Makassar,Makanan,19,2914220,29142,2885078
2026-05-14,Makassar,Kesehatan,21,3259494,32594,3226900
2026-05-15,Jakarta,Elektronik,24,3769152,75383,3693769
2026-05-15,Jakarta,Fashion,21,3240237,64804,3175433
2026-05-15,Jakarta,ATK,17,2560693,51213,2509480
2026-05-15,Jakarta,Makanan,21,3240237,64804,3175433
2026-05-15,Jakarta,Kesehatan,23,3591013,71820,3519193
2026-05-15,Bandung,Elektronik,24,3769152,75383,3693769
2026-05-15,Bandung,Fashion,21,3240237,64804,3175433
2026-05-15,Bandung,ATK,17,2560693,51213,2509480
2026-05-15,Bandung,Makanan,21,3240237,64804,3175433
2026-05-15,Bandung,Kesehatan,23,3591013,71820,3519193
2026-05-15,Surabaya,Elektronik,25,3926200,78524,3847676
2026-05-15,Surabaya,Fashion,22,3394534,67890,3326644
2026-05-15,Surabaya,ATK,18,2711322,54226,2657096
2026-05-15,Surabaya,Makanan,22,3394534,67890,3326644
2026-05-15,Surabaya,Kesehatan,24,3747144,74942,3672202
2026-05-15,Medan,Elektronik,22,3455056,69101,3385955
2026-05-15,Medan,Fashion,19,2931643,58632,2873011
2026-05-15,Medan,ATK,15,2259435,45188,2214247
2026-05-15,Medan,Makanan,19,2931643,58632,2873011
2026-05-15,Medan,Kesehatan,21,3278751,65575,3213176
2026-05-15,Makassar,Elektronik,25,3926200,78524,3847676
2026-05-15,Makassar,Fashion,22,3394534,67890,3326644
2026-05-15,Makassar,ATK,18,2711322,54226,2657096
2026-05-15,Makassar,Makanan,22,3394534,67890,3326644
2026-05-15,Makassar,Kesehatan,24,3747144,74942,3672202
2026-05-16,Jakarta,Elektronik,27,4265055,127951,4137104
2026-05-16,Jakarta,Fashion,24,3725136,111754,3613382
2026-05-16,Jakarta,ATK,20,3030920,90927,2939993
2026-05-16,Jakarta,Makanan,24,3725136,111754,3613382
2026-05-16,Jakarta,Kesehatan,26,4083248,122497,3960751
2026-05-16,Bandung,Elektronik,27,4265055,127951,4137104
2026-05-16,Bandung,Fashion,24,3725136,111754,3613382
2026-05-16,Bandung,ATK,20,3030920,90927,2939993
2026-05-16,Bandung,Makanan,24,3725136,111754,3613382
2026-05-16,Bandung,Kesehatan,26,4083248,122497,3960751
2026-05-16,Surabaya,Elektronik,28,4423020,132690,4290330
2026-05-16,Surabaya,Fashion,25,3880350,116410,3763940
2026-05-16,Surabaya,ATK,21,3182466,95473,3086993
2026-05-16,Surabaya,Makanan,25,3880350,116410,3763940
2026-05-16,Surabaya,Kesehatan,27,4240296,127208,4113088
2026-05-16,Medan,Elektronik,25,3949125,118473,3830652
2026-05-16,Medan,Fashion,22,3414708,102441,3312267
2026-05-16,Medan,ATK,18,2727828,81834,2645994
2026-05-16,Medan,Makanan,22,3414708,102441,3312267
2026-05-16,Medan,Kesehatan,24,3769152,113074,3656078
2026-05-16,Makassar,Elektronik,28,4423020,132690,4290330
2026-05-16,Makassar,Fashion,25,3880350,116410,3763940
2026-05-16,Makassar,ATK,21,3182466,95473,3086993
2026-05-16,Makassar,Makanan,25,3880350,116410,3763940
2026-05-16,Makassar,Kesehatan,27,4240296,127208,4113088
2026-05-17,Jakarta,Elektronik,30,4766460,190658,4575802
2026-05-17,Jakarta,Fashion,27,4215537,168621,4046916
2026-05-17,Jakarta,ATK,23,3506649,140265,3366384
2026-05-17,Jakarta,Makanan,27,4215537,168621,4046916
2026-05-17,Jakarta,Kesehatan,29,4580985,183239,4397746
2026-05-17,Bandung,Elektronik,30,4766460,190658,4575802
2026-05-17,Bandung,Fashion,27,4215537,168621,4046916
2026-05-17,Bandung,ATK,23,3506649,140265,3366384
2026-05-17,Bandung,Makanan,27,4215537,168621,4046916
2026-05-17,Bandung,Kesehatan,29,4580985,183239,4397746
2026-05-17,Surabaya,Elektronik,31,4925342,197013,4728329
2026-05-17,Surabaya,Fashion,28,4371668,174866,4196802
2026-05-17,Surabaya,ATK,24,3659112,146364,3512748
2026-05-17,Surabaya,Makanan,28,4371668,174866,4196802
2026-05-17,Surabaya,Kesehatan,30,4738950,189558,4549392
2026-05-17,Medan,Elektronik,28,4448696,177947,4270749
2026-05-17,Medan,Fashion,25,3903275,156131,3747144
2026-05-17,Medan,ATK,21,3201723,128068,3073655
2026-05-17,Medan,Makanan,25,3903275,156131,3747144
2026-05-17,Medan,Kesehatan,27,4265055,170602,4094453
2026-05-17,Makassar,Elektronik,31,4925342,197013,4728329
2026-05-17,Makassar,Fashion,28,4371668,174866,4196802
2026-05-17,Makassar,ATK,24,3659112,146364,3512748
2026-05-17,Makassar,Makanan,28,4371668,174866,4196802
2026-05-17,Makassar,Kesehatan,30,4738950,189558,4549392
2026-05-18,Jakarta,Elektronik,33,5273367,263668,5009699
2026-05-18,Jakarta,Fashion,30,4711440,235572,4475868
2026-05-18,Jakarta,ATK,26,3987880,199394,3788486
2026-05-18,Jakarta,Makanan,30,4711440,235572,4475868
2026-05-18,Jakarta,Kesehatan,32,5084224,254211,4830013
2026-05-18,Bandung,Elektronik,33,5273367,263668,5009699
2026-05-18,Bandung,Fashion,30,4711440,235572,4475868
2026-05-18,Bandung,ATK,26,3987880,199394,3788486
2026-05-18,Bandung,Makanan,30,4711440,235572,4475868
2026-05-18,Bandung,Kesehatan,32,5084224,254211,4830013
2026-05-18,Surabaya,Elektronik,34,5433166,271658,5161508
2026-05-18,Surabaya,Fashion,31,4868488,243424,4625064
2026-05-18,Surabaya,ATK,27,4141260,207063,3934197
2026-05-18,Surabaya,Makanan,31,4868488,243424,4625064
2026-05-18,Surabaya,Kesehatan,33,5243106,262155,4980951
2026-05-18,Medan,Elektronik,31,4953769,247688,4706081
2026-05-18,Medan,Fashion,28,4397344,219867,4177477
2026-05-18,Medan,ATK,24,3681120,184056,3497064
2026-05-18,Medan,Makanan,28,4397344,219867,4177477
2026-05-18,Medan,Kesehatan,30,4766460,238323,4528137
